1972 Q3 775.799
1972 Q4 800.502
1973 Q1 825.007
1973 Q2 840.527
1973 Q3 858.877
1973 Q4 873.887
1974 Q1 891.868
1974 Q2 920.422
1974 Q3 949.276
1974 Q4 959.079
1975 Q1 985.19
1975 Q2 1013.582
1975 Q3 1047.192
1975 Q4 1076.223
1976 Q1 1109.908
1976 Q2 1129.54
1976 Q3 1158.806
1976 Q4 1192.408
1977 Q1 1228.212
1977 Q2 1255.98
1977 Q3 1286.905
1977 Q4 1324.804
1978 Q1 1354.053
1978 Q2 1411.385
1978 Q3 1442.217
1978 Q4 1481.354
1979 Q1 1517.141
1979 Q2 1557.635
1979 Q3 1611.867
1979 Q4 1655.035
1980 Q1 1702.302
1980 Q2 1704.723
1980 Q3 1763.771
1980 Q4 1831.874
1981 Q1 1885.734
1981 Q2 1917.524
1981 Q3 1958.099
1981 Q4 1974.447
1982 Q1 2014.155
1982 Q2 2039.645
1982 Q3 2085.671
1982 Q4 2145.554
1983 Q1 2184.589
1983 Q2 2249.438
1983 Q3 2319.895
1983 Q4 2372.496
1984 Q1 2418.165
1984 Q2 2475.876
1984 Q3 2513.523
1984 Q4 2561.797
1985 Q1 2636.008
1985 Q2 2681.764
1985 Q3 2754.148
1985 Q4 2779.4
1986 Q1 2823.648
1986 Q2 2851.456
1986 Q3 2917.201
1986 Q4 2952.807
1987 Q1 2983.513
1987 Q2 3053.33
1987 Q3 3117.358
1987 Q4 3150.916
1988 Q1 3231.896
1988 Q2 3291.716
1988 Q3 3361.899
1988 Q4 3434.539
1989 Q1 3490.172
1989 Q2 3553.767
1989 Q3 3609.399
1989 Q4 3653.692
1990 Q1 3737.948
1990 Q2 3783.421
1990 Q3 3846.7
1990 Q4 3867.909
1991 Q1 3873.562
1991 Q2 3926.932
1991 Q3 3973.269
1991 Q4 4000.032
1992 Q1 4100.401
1992 Q2 4155.66
1992 Q3 4226.971
1992 Q4 4307.205
1993 Q1 4349.515
1993 Q2 4418.581
1993 Q3 4487.189
1993 Q4 4552.651
1994 Q1 4621.223
1994 Q2 4683.163
1994 Q3 4752.761
1994 Q4 4826.713
1995 Q1 4862.436
1995 Q2 4933.609
1995 Q3 4998.662
1995 Q4 5055.655
1996 Q1 5130.615
1996 Q2 5220.499
1996 Q3 5274.505
1996 Q4 5352.763
1997 Q1 5433.105
1997 Q2 5471.267
1997 Q3 5579.179
1997 Q4 5663.61
1998 Q1 5721.342
1998 Q2 5832.566
1998 Q3 5926.846
1998 Q4 6028.238
1999 Q1 6102.532
1999 Q2 6225.3
1999 Q3 6328.908
1999 Q4 6459.573
2000 Q1 6613.597
2000 Q2 6707.514
2000 Q3 6815.369
2000 Q4 6912.095
2001 Q1 6986.889
2001 Q2 7036.337
2001 Q3 7064.655
2001 Q4 7174.656
2002 Q1 7209.94
2002 Q2 7302.112
2002 Q3 7390.943
2002 Q4 7467.749
2003 Q1 7555.778
2003 Q2 7642.6
2003 Q3 7802.573
2003 Q4 7891.485
2004 Q1 8027.745
2004 Q2 8133.005
2004 Q3 8264.342
2004 Q4 8425.557
2005 Q1 8522.955
2005 Q2 8671.428
2005 Q3 8849.203
2005 Q4 8944.885
2006 Q1 9090.652
2006 Q2 9210.245
2006 Q3 9333.029
2006 Q4 9407.453
2007 Q1 9549.431
2007 Q2 9644.74
2007 Q3 9753.799
2007 Q4 9877.752
2008 Q1 9934.253
2008 Q2 10052.843
2008 Q3 10080.964
2008 Q4 9837.261
2009 Q1 9756.126
2009 Q2 9760.216
2009 Q3 9895.401
2009 Q4 9957.092
2010 Q1 10040.485
2010 Q2 10131.767
2010 Q3 10220.606
2010 Q4 10350.484
2011 Q1 10485.358
2011 Q2 10612.125
2011 Q3 10705.367
2011 Q4 10761.586
2012 Q1 10922.442
2012 Q2 10964.858
2012 Q3 11014.245
2012 Q4 11125.711
2013 Q1 11223.18
2013 Q2 11239.592
2013 Q3 11330.946
2013 Q4 11475.123
2014 Q1 11573.881
2014 Q2 11756.022
2014 Q3 11920.734
2014 Q4 12045.492
2015 Q1 12095.551
2015 Q2 12256.743
2015 Q3 12380.74
2015 Q4 12445.085
2016 Q1 12526.508
2016 Q2 12706.505
2016 Q3 12845.15
2016 Q4 12989.406
2017 Q1 13114.118
2017 Q2 13233.186
2017 Q3 13359.111
2017 Q4 13579.213
