1978 Q4 -16.4
1979 Q1 -18.159
1979 Q2 -22.189
1979 Q3 -23.029
1979 Q4 -26.802
1980 Q1 -35.803
1980 Q2 -15.211
1980 Q3 5.471
1980 Q4 -6.68299999999999
1981 Q1 -14.259
1981 Q2 -13.508
1981 Q3 -7.56099999999998
1981 Q4 -14.75
1982 Q1 -16.276
1982 Q2 -4.38600000000002
1982 Q3 -29.648
1982 Q4 -29.587
1983 Q1 -24.548
1983 Q2 -45.435
1983 Q3 -65.2
1983 Q4 -71.385
1984 Q1 -95.003
1984 Q2 -104.301
1984 Q3 -103.847
1984 Q4 -107.756
1985 Q1 -91.298
1985 Q2 -114.445
1985 Q3 -116.895
1985 Q4 -133.434
1986 Q1 -126.014
1986 Q2 -128.871
1986 Q3 -138.961
1986 Q4 -133.629
1987 Q1 -141.234
1987 Q2 -146.977
1987 Q3 -145.464
1987 Q4 -145.404
1988 Q1 -123.987
1988 Q2 -106.627
1988 Q3 -99.263
1988 Q4 -107.695
1989 Q1 -100.965
1989 Q2 -88.16
1989 Q3 -75.075
1989 Q4 -82.7650000000001
1990 Q1 -88.5350000000001
1990 Q2 -68.8340000000001
1990 Q3 -74.953
1990 Q4 -79.096
1991 Q1 -47.14
1991 Q2 -23.1880000000001
1991 Q3 -21.074
1991 Q4 -23.053
1992 Q1 -20.5359999999999
1992 Q2 -32.788
1992 Q3 -38.4879999999999
1992 Q4 -47.14
1993 Q1 -55.704
1993 Q2 -63.1869999999999
1993 Q3 -68.3539999999999
1993 Q4 -73.449
1994 Q1 -80.595
1994 Q2 -90.5719999999999
1994 Q3 -96.8679999999999
1994 Q4 -101.913
1995 Q1 -105.329
1995 Q2 -109.492
1995 Q3 -74.444
1995 Q4 -69.78
1996 Q1 -88.795
1996 Q2 -93.7089999999999
1996 Q3 -114.18
1996 Q4 -88.822
1997 Q1 -108.839
1997 Q2 -85.201
1997 Q3 -96.8309999999999
1997 Q4 -117.014
1998 Q1 -135.215
1998 Q2 -162.331
1998 Q3 -174.634
1998 Q4 -178.663
1999 Q1 -207.731
1999 Q2 -244.668
1999 Q3 -275.3
1999 Q4 -295.638
2000 Q1 -352.106
2000 Q2 -358.736
2000 Q3 -387.846
2000 Q4 -401.511
2001 Q1 -390.755
2001 Q2 -358.544
2001 Q3 -365.976
2001 Q4 -356.441
2002 Q1 -372.592
2002 Q2 -415.682
2002 Q3 -432.522
2002 Q4 -480.814
2003 Q1 -504.851
2003 Q2 -501.536
2003 Q3 -500.763
2003 Q4 -505.355
2004 Q1 -548.966
2004 Q2 -608.023
2004 Q3 -636.429
2004 Q4 -682.882
2005 Q1 -674.59
2005 Q2 -690.79
2005 Q3 -732.505
2005 Q4 -786.886
2006 Q1 -777.158
2006 Q2 -780.585
2006 Q3 -805.63
2006 Q4 -720.325
2007 Q1 -724.313
2007 Q2 -731.908
2007 Q3 -713.796
2007 Q4 -703.686
2008 Q1 -756.178
2008 Q2 -758.947
2008 Q3 -771.564
2008 Q4 -605.663
2009 Q1 -396.112
2009 Q2 -338.612
2009 Q3 -405.497
2009 Q4 -445.585
2010 Q1 -489.179
2010 Q2 -519.127
2010 Q3 -535.095
2010 Q4 -512.21
2011 Q1 -561.474
2011 Q2 -581.865
2011 Q3 -573.85
2011 Q4 -600.657
2012 Q1 -615.102
2012 Q2 -580.505
2012 Q3 -540.838
2012 Q4 -537.839
2013 Q1 -516.863
2013 Q2 -508.931
2013 Q3 -496.283
2013 Q4 -441.051
2014 Q1 -511.726
2014 Q2 -509.982
2014 Q3 -489.814
2014 Q4 -521.508
2015 Q1 -530.379
2015 Q2 -498.971
2015 Q3 -536.218
2015 Q4 -520.091
2016 Q1 -522.188
2016 Q2 -496.183
2016 Q3 -503.731
2016 Q4 -560.179
2017 Q1 -576.562
2017 Q2 -571.935
2017 Q3 -557.269
2017 Q4 -607.92
